Export of C:\Users\extra\OneDrive\Documents\FlashPro Calibrations\3rd Gear Pull 1.csv
Number of frames 59
Length: 0:00:02.860s
frame,time_ms,time_us,RPM,VSS,Gear,PTANK,MAP,BP,BP CMD,TPedal,TPlate,AFM.v,AFM Hz,AFM,AFM.c,AIRC,EGR,IAT,IAT2,ECT,ECT2,PA,Oil.Press,CVT.Temp,INJ,INJ Bank 2,DUTY,DIFP,DIFPCMD,FuelP,IGN,CAM,CAMCMD,EXCAM,EXCAMCMD,WG,WGCMD,WGSOL,VTS,SVS,Purge,ACCL,BC Duty,BC Target,AF,AF Bank 2,AF.Corr,Wide.V,Wide,AFCMD,AFCMD Bank 2,S.TRIM,L.TRIM,S.TRIM Bank 2,L.TRIM Bank 2,Trim,Fuel Status,Fuel Status Bank 2,Ethanol,EBCAN Status,K.Level,K.Retard,K.Retard.1,K.Retard.2,K.Retard.3,K.Retard.4,K.Control,Ign.Limit,K.Count,K.Count.1,K.Count.2,K.Count.3,K.Count.4,K.Count.5,K.Count.6,BAT,Cat.T,ABS.LF,ABS.RF,ABS.LR,ABS.RR,Clutch.Pos,Brake.Press,Steer Ang,Steer Trq,G.Lat,G.Long,G.Z,Yaw,Eco,Fuel Used,TC.V,TC.ECUSlip,TC.R,TC.LF,TC.RF,TC.LR,TC.RR,TC.Slip,TC.Turn,TC.OverSlip,TC.Out,Trq Req,Act Trq
41,2063,0,802,43.4961,6,0.0,-20.3,-29.9,-29.9,0,3,1.15,0,2.62,98,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.41,0.00,15.41,0.00,10.00,14.59,0.00,1,0,0,0,1,2,0,0,0,9,0,0,0,0,0,56,72,1,1,0,0,0,0,0,14.20,32.0,43.1357,43.0301,43.0922,42.8996,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
42,2110,0,784,43.4961,6,0.0,-20.3,-29.9,-29.9,0,3,1.11,0,2.30,88,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.15,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.32,0.00,15.32,0.00,10.00,14.62,0.00,1,0,0,0,1,2,0,0,0,6,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.10,32.0,43.0549,42.5640,42.8623,42.8685,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
43,2157,0,763,43.4961,6,0.0,-20.2,-29.9,-29.9,0,3,1.19,0,2.85,112,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.37,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.28,0.00,15.28,0.00,10.00,14.64,0.00,1,0,0,0,1,2,0,0,0,5,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.00,32.0,43.0798,42.9058,42.9928,42.7318,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
44,2204,0,748,43.4961,6,0.0,-20.2,-29.9,-29.9,0,3,1.21,0,2.97,119,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.56,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.28,0.00,15.28,0.00,10.00,14.64,0.00,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.20,32.0,42.9741,42.5640,42.7567,42.8374,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
45,2250,0,751,43.4961,6,-0.1,-20.2,-29.9,-29.9,0,3,1.21,0,3.01,120,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.67,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.28,0.00,15.28,0.00,10.00,14.64,0.00,1,0,0,0,1,2,0,0,0,5,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.10,32.0,42.9990,42.8126,42.8064,42.7069,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
46,2297,0,750,43.4961,6,0.0,-20.1,-29.9,-29.9,0,3,1.19,0,2.81,112,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.82,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.32,0.00,15.32,0.00,10.00,14.64,0.00,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.10,32.0,42.9182,42.4833,42.6572,42.7194,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
47,2344,0,780,43.4961,6,0.0,-20.1,-29.9,-29.9,0,3,1.19,0,2.89,111,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.54,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.36,0.00,15.36,0.00,10.00,14.64,0.00,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.10,32.0,42.9493,42.6635,42.7567,42.7629,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
48,2391,0,801,43.4961,6,0.0,-20.2,-29.9,-29.9,0,3,1.21,0,3.01,112,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.44,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.36,0.00,15.36,0.00,10.00,14.64,0.00,2,0,0,0,2,2,0,0,0,5,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.10,32.0,42.8126,42.3838,42.6448,42.6137,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
49,2438,0,812,43.4961,6,-0.1,-20.2,-29.9,-29.9,0,3,1.17,0,2.77,102,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.39,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.41,0.00,15.41,0.00,10.00,14.63,0.00,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.20,32.0,42.8934,42.5827,42.6137,42.6883,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
50,2485,0,823,43.4961,6,-0.1,-20.3,-29.9,-29.9,0,3,1.15,0,2.54,92,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.29,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.46,0.00,15.46,0.00,10.00,14.61,0.00,2,0,0,0,2,2,0,0,0,7,0,0,0,0,0,56,72,1,1,0,0,0,0,0,14.20,32.0,42.7629,42.4957,42.3963,42.4398,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
51,2532,0,856,43.4961,6,-0.1,-20.4,-29.9,-29.9,0,3,1.19,0,2.85,99,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.29,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.55,0.00,15.55,0.00,10.00,14.61,0.00,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,56,73,1,1,0,0,0,0,0,14.00,32.0,42.7194,42.4273,42.5143,42.4957,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
52,2563,0,862,43.4961,6,-0.1,-20.5,-29.9,-29.9,0,3,1.21,0,3.06,106,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.55,0.00,15.55,0.00,10.00,14.62,0.00,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,56,73,1,1,0,0,0,0,0,14.20,32.0,42.6821,42.5330,42.5392,42.4957,0,0.00,0,0,0.00,.0000,0.00,0.0,203.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
53,2610,0,874,43.4961,6,0.0,-20.6,-29.9,-29.9,0,3,1.19,0,2.93,100,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.33,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.59,0.00,15.59,0.00,10.00,14.60,0.00,2,0,0,0,2,2,0,0,0,9,0,0,0,0,0,56,73,1,1,0,0,0,0,0,14.10,32.0,42.6013,42.3217,42.4211,42.3776,0,0.00,0,0,0.00,.0000,0.00,0.0,181.7,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
54,2657,0,863,42.8747,6,0.0,-20.7,-29.9,-29.9,0,3,1.15,0,2.62,91,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.18,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.59,0.00,15.59,0.00,10.00,14.58,0.00,2,0,0,0,2,2,0,0,0,3,0,0,0,0,0,56,74,1,1,0,0,0,0,0,14.10,32.0,42.6013,42.4522,42.4522,42.3963,0,0.00,0,0,0.00,.0000,0.00,0.0,181.7,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
55,2704,0,861,42.8747,6,0.1,-20.7,-29.9,-29.9,0,3,1.19,0,2.85,99,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.18,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.59,0.00,15.59,0.00,10.00,14.56,0.00,3,0,0,0,3,2,0,0,0,3,0,0,0,0,0,56,74,1,1,0,0,0,0,0,14.10,32.0,42.4833,42.2533,42.1664,42.2596,0,0.00,0,0,0.00,.0000,0.00,0.0,181.7,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
56,2750,0,858,42.8747,6,0.0,-20.7,-29.9,-29.9,0,3,1.17,0,2.77,96,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.50,0.00,15.50,0.00,10.00,14.58,0.00,3,0,0,0,3,2,0,0,0,7,0,0,0,0,0,56,74,1,1,0,0,0,0,0,14.20,32.0,42.5081,42.3528,42.4708,42.3031,0,0.00,0,0,0.00,.0000,0.00,0.0,181.7,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
57,2797,0,856,42.8747,6,-0.1,-20.8,-29.9,-29.9,0,3,1.15,0,2.62,91,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.19,0.00,15.19,0.00,10.00,14.59,0.00,3,0,0,0,3,2,0,0,0,3,0,0,0,0,0,56,74,1,1,0,0,0,0,0,14.10,32.0,42.4398,42.0607,42.2036,42.3031,0,0.00,0,0,0.00,.0000,0.00,0.0,181.7,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
58,2860,0,842,42.8747,6,0.1,-20.8,-29.9,-29.9,0,3,1.17,0,2.77,98,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.24,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.06,0.00,15.06,0.00,10.00,14.64,0.00,3,0,0,0,3,2,0,0,0,3,0,0,0,0,0,56,74,1,1,0,0,0,0,0,14.20,32.0,42.3714,42.2347,42.4211,42.1601,0,0.00,0,0,0.00,.0000,0.00,0.0,181.7,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
